Loan_ID,Age,Employment_Type,Annual_Income_INR,Credit_Score,Loan_Purpose,Loan_Amount_INR,Loan_Term_Months,Existing_Loans,Debt_to_Income_Ratio,Interest_Rate_Pct,Region,Loan_Status,Default_Flag
LN101563,39,Business Owner,804300,803,Education,830000,72,1,35.6,12.11,South,Approved,No
LN101564,22,Business Owner,667700,643,Medical,995000,36,2,40.8,11.83,Central,Rejected,No
LN101565,22,Business Owner,558700,814,Personal,494000,72,4,20.7,10.98,North,Approved,No
LN101566,32,Salaried,795400,555,Vehicle,189000,36,1,36.2,14.54,South,Rejected,No
LN101567,25,Salaried,547600,676,Vehicle,508000,36,1,5.0,12.21,South,Rejected,No
LN101568,24,Salaried,1047600,673,Vehicle,1597000,60,0,8.8,10.62,North,Rejected,No
LN101569,27,Salaried,271600,775,Business,291000,36,3,38.8,11.47,East,Approved,No
LN101570,28,Salaried,482600,784,Medical,310000,60,0,27.0,12.09,East,Approved,No
LN101571,54,Salaried,2001400,762,Business,3334000,48,1,21.8,10.7,South,Rejected,No
LN101572,46,Self-Employed,460600,612,Business,168000,60,1,31.4,12.46,East,Rejected,No
LN101573,22,Self-Employed,570000,756,Home,374000,84,2,27.2,11.19,South,Approved,No
LN101574,46,Business Owner,400000,733,Education,337000,36,1,20.1,11.86,East,Approved,No
LN101575,26,Salaried,781900,591,Personal,1059000,60,2,12.3,11.33,Central,Rejected,No
LN101576,37,Salaried,433600,566,Personal,659000,60,1,8.4,12.95,West,Rejected,No
LN101577,22,Business Owner,586900,767,Education,117000,24,0,40.9,11.28,South,Rejected,No
LN101578,24,Business Owner,1036800,688,Personal,1500000,60,2,26.9,11.99,South,Rejected,No
LN101579,26,Student,128180,616,Home,170000,60,2,43.6,12.83,West,Rejected,No
LN101580,38,Business Owner,1003000,686,Education,1626000,24,0,26.8,12.43,South,Rejected,No
LN101581,39,Business Owner,1021700,724,Education,1666000,72,1,36.3,11.93,Central,Approved,No
LN101582,35,Salaried,1161200,695,Business,1651000,48,4,30.5,13.04,West,Rejected,No
LN101583,45,Salaried,702200,599,Personal,297000,24,1,32.5,13.54,South,Rejected,No
LN101584,49,Salaried,3864800,823,Personal,2449000,24,1,33.1,10.51,West,Approved,No
LN101585,50,Self-Employed,1160900,765,Business,1964000,60,1,26.7,12.33,North,Approved,No
LN101586,44,Business Owner,777200,678,Business,868000,84,0,17.2,12.05,North,Approved,No
LN101587,42,Salaried,401500,681,Vehicle,408000,36,1,41.2,12.53,Central,Approved,No
LN101588,40,Self-Employed,616200,723,Business,1021000,12,1,51.1,12.91,West,Approved,No
LN101589,30,Salaried,1424300,627,Education,2259000,24,4,51.9,12.38,East,Rejected,No
LN101590,40,Salaried,1664400,721,Personal,2225000,60,1,25.4,10.73,Central,Rejected,No
LN101591,21,Salaried,1465600,614,Home,2345000,36,3,23.2,12.51,North,Approved,Yes
LN101592,59,Salaried,1001100,695,Vehicle,294000,48,0,25.3,11.47,West,Approved,No
LN101593,35,Student,193663,624,Personal,269000,36,3,29.9,14.03,Central,Rejected,No
LN101594,51,Salaried,849700,627,Home,1480000,48,2,31.4,12.06,West,Rejected,No
LN101595,59,Business Owner,328400,807,Vehicle,60000,60,1,20.0,10.9,South,Approved,No
LN101596,40,Self-Employed,286800,704,Personal,137000,60,2,14.2,11.68,South,Rejected,No
LN101597,55,Salaried,741400,713,Personal,1075000,24,0,32.6,12.8,Central,Approved,No
LN101598,40,Salaried,866700,569,Home,853000,48,2,5.0,11.7,South,Rejected,No
LN101599,26,Business Owner,1068300,661,Home,264000,48,2,30.8,11.18,Central,Rejected,No
LN101600,22,Salaried,854400,730,Vehicle,475000,60,2,20.7,12.48,South,Approved,No
LN101601,26,Business Owner,870700,713,Business,567000,24,3,41.4,12.21,North,Rejected,No
LN101602,58,Salaried,378200,560,Business,244000,24,2,44.6,14.03,South,Rejected,No
LN101603,40,Self-Employed,613500,713,Education,977000,60,2,44.9,12.84,East,Approved,No
LN101604,33,Business Owner,283700,724,Personal,348000,36,1,27.8,12.45,North,Approved,No
LN101605,38,Salaried,216000,783,Personal,291000,60,2,18.4,10.76,South,Approved,No
LN101606,31,Salaried,976800,657,Medical,120000,36,2,22.2,11.67,Central,Rejected,No
LN101607,55,Student,115763,554,Home,96000,36,1,35.5,11.88,North,Rejected,No
LN101608,60,Salaried,1050300,635,Personal,673000,60,0,12.2,11.35,East,Approved,No
LN101609,24,Salaried,1195800,629,Personal,1851000,36,1,48.7,13.05,South,Rejected,No
LN101610,49,Salaried,462400,748,Education,796000,24,2,28.0,11.05,West,Approved,No
LN101611,34,Salaried,899300,523,Home,737000,72,1,38.0,12.79,East,Rejected,No
LN101612,22,Business Owner,451800,671,Home,793000,48,0,10.6,11.76,Central,Rejected,No
LN101613,57,Business Owner,235500,793,Vehicle,29000,84,1,20.9,11.94,South,Approved,No
LN101614,23,Salaried,695600,700,Personal,455000,24,2,9.1,11.41,East,Rejected,No
LN101615,29,Business Owner,501700,758,Personal,711000,72,1,44.3,11.08,North,Rejected,No
LN101616,22,Salaried,510300,593,Home,363000,72,1,30.1,13.72,East,Rejected,No
LN101617,39,Salaried,1926400,596,Business,3209000,24,0,38.9,12.49,North,Rejected,No
LN101618,44,Self-Employed,280800,793,Vehicle,132000,60,0,32.8,12.34,East,Rejected,No
LN101619,33,Student,245236,707,Medical,356000,60,2,37.6,11.92,South,Approved,No
LN101620,23,Salaried,376100,707,Home,167000,48,2,28.0,11.94,West,Approved,No
LN101621,25,Salaried,1071200,627,Business,466000,36,0,29.6,13.64,South,Rejected,No
LN101622,58,Salaried,765900,707,Medical,657000,84,1,30.9,11.0,East,Rejected,No
LN101623,53,Business Owner,800800,626,Business,1366000,60,2,36.9,12.0,North,Rejected,No
LN101624,58,Salaried,386600,777,Business,423000,84,1,37.2,11.31,West,Approved,No
LN101625,42,Salaried,426600,850,Vehicle,503000,72,2,65.7,11.57,Central,Rejected,No
LN101626,42,Business Owner,1082400,731,Personal,126000,72,1,52.2,14.13,South,Rejected,No
LN101627,52,Salaried,1721400,659,Personal,338000,60,4,10.7,11.2,North,Approved,No
LN101628,45,Salaried,846500,535,Vehicle,181000,60,2,30.3,12.39,East,Rejected,No
LN101629,38,Salaried,396800,591,Medical,593000,72,3,27.1,12.12,North,Rejected,No
LN101630,32,Salaried,783200,801,Education,394000,60,0,47.4,11.76,East,Rejected,No
LN101631,40,Salaried,2470300,633,Vehicle,1628000,12,1,28.2,12.81,North,Approved,No
LN101632,23,Business Owner,687700,676,Medical,782000,60,0,37.6,11.86,South,Rejected,No
LN101633,28,Self-Employed,1452400,743,Education,1587000,24,1,5.0,11.02,Central,Approved,No
LN101634,50,Self-Employed,432600,796,Home,345000,84,2,13.8,12.16,North,Approved,No
LN101635,55,Student,247049,687,Education,27000,60,0,57.1,12.78,East,Approved,No
LN101636,25,Salaried,913900,674,Business,790000,60,0,32.6,12.47,South,Rejected,No
LN101637,24,Salaried,808800,705,Business,1097000,24,1,20.0,13.01,South,Approved,No
LN101638,24,Business Owner,426400,659,Home,213000,60,2,34.9,11.94,West,Rejected,No
LN101639,52,Salaried,416400,663,Personal,543000,36,1,19.4,11.47,West,Rejected,No
LN101640,33,Self-Employed,1119400,727,Personal,141000,60,0,28.6,11.4,Central,Approved,No
LN101641,34,Business Owner,1251800,712,Personal,2057000,60,1,14.6,11.12,South,Approved,No
LN101642,21,Salaried,1493200,839,Personal,2561000,48,0,22.5,9.4,North,Approved,No
LN101643,59,Salaried,1753100,729,Medical,183000,36,1,27.0,11.76,South,Approved,No
LN101644,38,Salaried,700000,775,Vehicle,615000,60,3,45.4,11.91,East,Rejected,No
LN101645,52,Salaried,547700,630,Education,440000,48,1,37.6,12.59,West,Approved,No
LN101646,49,Salaried,1366500,734,Personal,2092000,72,2,39.7,12.12,West,Rejected,No
LN101647,26,Salaried,962100,653,Vehicle,981000,72,2,31.7,12.57,Central,Rejected,No
LN101648,53,Business Owner,378700,726,Vehicle,431000,60,0,41.9,11.14,North,Rejected,No
LN101649,43,Business Owner,368100,745,Home,164000,36,1,21.5,11.6,Central,Approved,No
LN101650,45,Business Owner,852000,703,Home,197000,12,4,23.2,12.17,Central,Rejected,No
LN101651,29,Salaried,589600,850,Medical,753000,84,1,36.9,9.83,North,Approved,No
LN101652,54,Salaried,640600,793,Home,740000,84,0,28.7,12.22,South,Rejected,No
LN101653,58,Salaried,1172500,777,Personal,1776000,24,1,31.8,10.54,West,Approved,No
LN101654,37,Salaried,986800,750,Business,1516000,60,0,30.0,10.78,East,Approved,No
LN101655,24,Student,136142,815,Home,160000,48,3,47.0,11.62,North,Rejected,No
LN101656,54,Salaried,224700,607,Education,228000,24,1,47.7,13.54,South,Rejected,No
LN101657,56,Salaried,747200,789,Vehicle,1236000,84,0,24.5,11.67,East,Approved,No
LN101658,41,Business Owner,952500,636,Personal,1393000,84,2,10.9,12.4,Central,Approved,No
LN101659,44,Salaried,280700,663,Vehicle,449000,84,0,23.5,11.74,West,Rejected,No
LN101660,29,Salaried,453400,736,Personal,813000,24,1,21.2,11.54,Central,Approved,No
LN101661,23,Salaried,409400,780,Education,322000,48,0,42.0,11.41,East,Approved,No
LN101662,58,Self-Employed,657800,625,Home,867000,72,0,43.0,13.02,West,Rejected,No
LN101663,40,Business Owner,1591300,667,Home,2020000,60,1,19.6,12.03,North,Approved,No
LN101664,31,Salaried,1977100,706,Vehicle,783000,48,3,22.9,11.4,East,Approved,No
LN101665,48,Business Owner,415300,688,Vehicle,491000,60,1,14.3,11.44,Central,Approved,No
LN101666,22,Business Owner,868300,756,Medical,719000,12,1,33.6,10.32,West,Approved,No
LN101667,24,Business Owner,883900,850,Home,766000,60,1,31.5,11.39,West,Approved,No
LN101668,30,Salaried,804500,727,Personal,327000,72,1,41.5,12.25,North,Approved,No
LN101669,39,Salaried,809500,652,Personal,1106000,12,2,38.0,10.94,North,Approved,No
LN101670,35,Business Owner,768200,616,Personal,988000,24,1,39.3,13.43,West,Rejected,No
LN101671,28,Salaried,1644400,679,Personal,1652000,60,1,13.5,11.69,South,Rejected,No
LN101672,35,Self-Employed,1191900,639,Home,437000,60,2,24.5,11.67,South,Rejected,No
LN101673,34,Business Owner,362800,730,Personal,380000,36,3,43.4,11.35,Central,Approved,No
LN101674,41,Salaried,1006900,729,Vehicle,272000,12,1,25.5,11.15,North,Rejected,No
LN101675,43,Business Owner,1061900,670,Business,719000,60,1,12.5,11.13,South,Approved,No
LN101676,56,Business Owner,772900,829,Home,567000,36,2,41.7,10.68,South,Rejected,No
LN101677,53,Self-Employed,1211100,652,Personal,1940000,60,0,25.1,13.43,North,Approved,No
LN101678,32,Salaried,720800,692,Personal,581000,60,0,44.8,12.67,North,Approved,No
LN101679,57,Business Owner,725800,742,Personal,811000,48,3,31.8,13.11,North,Approved,No
LN101680,41,Self-Employed,694800,758,Home,1103000,60,0,28.7,11.64,East,Approved,No
LN101681,28,Business Owner,214200,783,Personal,176000,60,2,48.4,12.18,South,Approved,No
LN101682,34,Business Owner,621900,728,Personal,996000,60,1,16.4,10.79,East,Rejected,No
LN101683,50,Business Owner,450100,768,Vehicle,149000,60,0,49.2,11.79,Central,Approved,No
LN101684,53,Salaried,338500,657,Vehicle,244000,48,0,24.3,12.12,East,Approved,No
LN101685,35,Salaried,1430400,760,Home,373000,48,2,33.9,12.03,East,Approved,No
LN101686,27,Salaried,857700,759,Education,904000,48,2,34.1,11.57,West,Rejected,No
LN101687,28,Salaried,639400,798,Business,1104000,48,0,26.9,11.36,East,Rejected,No
LN101688,25,Salaried,476400,592,Vehicle,580000,48,0,22.9,12.88,South,Approved,Yes
LN101689,48,Self-Employed,765000,641,Personal,891000,36,0,27.6,12.17,Central,Rejected,No
LN101690,41,Salaried,1121300,754,Personal,642000,60,2,19.8,11.0,South,Approved,No
LN101691,39,Business Owner,412500,528,Personal,694000,24,1,55.5,13.52,East,Rejected,No
LN101692,47,Business Owner,648300,732,Personal,585000,84,0,26.2,12.38,East,Approved,Yes
LN101693,54,Salaried,1047800,769,Personal,580000,60,0,45.9,11.61,West,Approved,No
LN101694,52,Self-Employed,224100,663,Personal,399000,12,0,44.3,12.86,East,Approved,No
LN101695,26,Self-Employed,629700,672,Home,516000,60,0,36.4,12.25,South,Rejected,No
LN101696,44,Self-Employed,513300,630,Business,376000,36,0,30.4,13.29,East,Rejected,No
LN101697,56,Salaried,603900,666,Medical,96000,84,1,34.3,10.96,West,Approved,No
LN101698,51,Business Owner,493300,668,Vehicle,199000,84,1,38.9,12.67,South,Approved,No
LN101699,34,Student,71525,656,Medical,106000,72,1,33.2,11.53,Central,Rejected,No
LN101700,36,Self-Employed,1872400,652,Medical,1724000,60,1,13.2,12.21,Central,Approved,No
LN101701,56,Business Owner,543900,682,Vehicle,937000,84,1,10.2,11.52,North,Approved,No
LN101702,22,Student,196407,682,Personal,48000,60,1,50.1,11.59,South,Rejected,No
LN101703,42,Salaried,1947100,822,Personal,2234000,72,3,5.0,10.61,Central,Approved,No
LN101704,25,Self-Employed,480300,674,Education,636000,24,1,34.3,12.45,South,Rejected,No
LN101705,56,Salaried,1763500,722,Home,2039000,84,2,29.2,11.62,South,Rejected,No
LN101706,22,Student,161564,663,Vehicle,162000,60,1,33.9,12.3,North,Rejected,No
LN101707,21,Salaried,1732000,662,Business,1876000,36,0,18.3,12.1,North,Approved,No
LN101708,34,Salaried,982000,589,Vehicle,1249000,84,1,36.2,13.84,East,Rejected,No
LN101709,29,Business Owner,769600,598,Business,1206000,60,1,34.5,12.68,West,Approved,No
LN101710,40,Salaried,627000,622,Personal,421000,84,1,65.1,14.19,West,Rejected,No
LN101711,32,Business Owner,461200,712,Personal,407000,12,0,33.6,11.94,North,Approved,No
LN101712,35,Salaried,677700,770,Education,800000,60,1,48.2,12.78,East,Rejected,No
LN101713,43,Student,91097,584,Vehicle,58000,60,1,14.0,12.34,South,Rejected,No
LN101714,43,Business Owner,645300,664,Home,261000,12,1,44.2,12.15,West,Approved,No
LN101715,58,Salaried,546100,611,Education,952000,60,0,34.7,12.04,South,Rejected,No
LN101716,40,Business Owner,566300,683,Home,244000,60,2,35.2,12.22,Central,Rejected,No
LN101717,43,Salaried,1122000,770,Home,556000,36,2,35.4,10.99,West,Rejected,No
LN101718,48,Self-Employed,1275100,671,Education,1469000,60,0,52.5,13.75,West,Rejected,No
LN101719,27,Self-Employed,450400,697,Personal,104000,24,2,35.1,11.52,East,Approved,No
LN101720,47,Business Owner,450000,795,Vehicle,71000,72,2,22.6,10.55,East,Approved,No
LN101721,55,Salaried,800800,730,Education,167000,72,1,24.6,12.01,South,Approved,No
LN101722,33,Salaried,1505900,651,Business,466000,48,2,41.8,13.49,West,Rejected,No
LN101723,28,Self-Employed,1220800,710,Personal,1013000,60,2,37.4,12.59,Central,Rejected,No
LN101724,34,Self-Employed,326500,646,Medical,493000,48,0,13.6,12.74,Central,Approved,No
LN101725,32,Salaried,562100,727,Personal,383000,36,0,38.2,11.91,East,Rejected,No
LN101726,44,Salaried,389600,733,Home,322000,72,2,19.0,11.39,West,Approved,No
LN101727,55,Salaried,561100,611,Medical,629000,36,0,37.3,14.28,South,Rejected,No
LN101728,44,Business Owner,1570900,711,Business,964000,48,1,22.3,12.88,North,Approved,No
LN101729,26,Salaried,297200,692,Personal,248000,36,0,28.6,12.5,West,Approved,No
LN101730,33,Salaried,266800,735,Personal,202000,60,1,25.5,12.36,Central,Approved,No
LN101731,48,Student,219646,754,Vehicle,150000,72,2,50.2,12.65,Central,Approved,No
LN101732,34,Salaried,761300,731,Vehicle,579000,24,1,36.8,11.05,Central,Approved,No
LN101733,44,Business Owner,914500,680,Business,109000,36,1,47.1,12.53,South,Approved,No
LN101734,48,Salaried,826800,761,Personal,1328000,24,3,66.7,13.45,West,Approved,Yes
LN101735,34,Business Owner,1240900,643,Home,2186000,24,2,32.6,13.0,East,Approved,No
LN101736,46,Business Owner,246500,614,Home,386000,48,1,50.0,13.12,East,Rejected,No
LN101737,36,Business Owner,1249600,492,Home,137000,60,2,23.6,14.54,North,Rejected,No
LN101738,26,Salaried,547500,695,Education,754000,60,1,47.1,12.7,East,Approved,No
LN101739,35,Self-Employed,971900,647,Vehicle,1044000,12,2,22.3,12.74,South,Rejected,No
LN101740,38,Business Owner,313900,726,Business,82000,60,2,31.8,12.07,West,Approved,No
LN101741,21,Salaried,651800,572,Education,1099000,60,1,38.4,13.59,Central,Approved,No
LN101742,56,Salaried,740200,658,Education,1051000,36,5,40.3,13.0,West,Rejected,No
LN101743,42,Salaried,1227400,731,Education,426000,36,1,16.7,12.3,South,Approved,No
LN101744,22,Student,121736,633,Personal,212000,60,1,21.6,13.3,East,Rejected,No
LN101745,55,Self-Employed,661100,727,Personal,208000,12,3,39.3,11.68,East,Approved,No
LN101746,55,Self-Employed,357800,664,Personal,312000,72,2,27.6,12.45,West,Rejected,No
LN101747,21,Business Owner,858300,698,Medical,318000,72,0,15.2,12.51,North,Approved,No
LN101748,27,Self-Employed,996700,739,Medical,354000,72,0,31.1,11.6,East,Approved,No
LN101749,35,Salaried,1319400,762,Business,2303000,24,2,30.6,10.58,Central,Approved,Yes
LN101750,41,Salaried,484300,706,Business,519000,24,0,34.1,11.39,North,Approved,Yes
LN101751,50,Self-Employed,1082400,647,Vehicle,585000,72,0,38.4,12.02,West,Rejected,No
LN101752,37,Salaried,1374000,670,Personal,1951000,48,2,37.6,12.08,Central,Approved,No
LN101753,45,Business Owner,263300,741,Vehicle,418000,36,0,22.8,10.94,West,Approved,No
LN101754,21,Business Owner,910300,634,Business,1511000,60,0,27.1,13.15,Central,Rejected,No
LN101755,47,Salaried,1101200,688,Home,1857000,12,3,43.1,12.2,West,Rejected,No
LN101756,57,Self-Employed,563800,675,Education,924000,60,1,25.5,12.95,East,Rejected,No
LN101757,42,Salaried,334000,693,Home,396000,84,0,27.3,11.17,East,Rejected,No
LN101758,39,Student,211235,634,Personal,144000,60,2,13.9,11.85,North,Approved,No
LN101759,32,Business Owner,336000,580,Personal,562000,48,2,31.7,13.05,North,Rejected,No
LN101760,59,Business Owner,589300,734,Home,182000,84,1,36.1,12.42,East,Approved,No
LN101761,22,Salaried,635800,763,Personal,246000,60,1,8.3,11.73,South,Approved,No
LN101762,32,Salaried,963400,584,Vehicle,807000,12,2,19.2,12.26,South,Rejected,No
LN101763,26,Salaried,460500,724,Business,268000,60,1,14.9,12.1,West,Rejected,No
LN101764,55,Salaried,446100,770,Home,512000,12,0,41.5,10.53,North,Rejected,No
LN101765,40,Salaried,686300,739,Home,1125000,36,1,9.1,11.75,South,Approved,No
LN101766,57,Salaried,1130600,673,Personal,1057000,60,3,31.1,11.28,West,Rejected,No
LN101767,47,Student,208837,639,Personal,218000,36,0,40.6,13.04,North,Rejected,No
LN101768,43,Salaried,283700,705,Business,232000,12,1,34.3,12.83,East,Rejected,No
LN101769,41,Salaried,773100,716,Personal,1007000,60,0,26.7,12.39,North,Approved,No
LN101770,29,Business Owner,357600,706,Medical,97000,36,1,36.2,10.93,West,Approved,No
LN101771,43,Self-Employed,1138300,688,Education,208000,60,0,44.4,12.12,East,Approved,No
LN101772,48,Business Owner,387900,630,Vehicle,462000,36,0,30.7,13.05,East,Rejected,No
LN101773,59,Self-Employed,448500,727,Medical,453000,60,1,5.1,11.62,South,Approved,No
LN101774,42,Business Owner,470100,731,Home,373000,72,1,45.8,12.32,West,Approved,No
LN101775,58,Self-Employed,623300,713,Business,416000,24,1,36.8,10.5,South,Approved,Yes
LN101776,58,Self-Employed,776400,707,Home,146000,60,0,31.6,12.8,East,Approved,No
LN101777,41,Self-Employed,848100,809,Vehicle,1066000,24,0,8.2,11.52,North,Approved,No
LN101778,38,Salaried,647900,659,Home,529000,36,2,28.4,12.38,North,Rejected,No
LN101779,26,Salaried,312800,783,Personal,268000,36,3,21.5,11.26,North,Approved,No
LN101780,31,Salaried,970000,652,Business,1570000,36,2,17.4,12.4,North,Approved,No
LN101781,56,Salaried,631300,772,Home,855000,12,2,30.4,12.43,North,Approved,No
LN101782,26,Business Owner,1231400,780,Home,583000,60,3,25.6,11.4,North,Approved,No
LN101783,36,Salaried,440400,681,Vehicle,536000,60,1,26.4,11.9,Central,Rejected,No
LN101784,48,Salaried,269300,808,Education,87000,84,1,40.9,11.65,East,Approved,No
LN101785,30,Salaried,637900,730,Vehicle,274000,84,2,35.1,11.85,East,Rejected,No
LN101786,59,Business Owner,1325800,643,Medical,1742000,48,2,26.1,12.33,South,Rejected,No
LN101787,46,Salaried,710200,676,Home,223000,24,0,24.5,10.79,North,Approved,No
LN101788,22,Self-Employed,582400,774,Vehicle,336000,12,1,26.5,11.66,Central,Approved,Yes
LN101789,30,Business Owner,402700,760,Vehicle,655000,60,1,29.0,12.29,North,Approved,No
LN101790,50,Salaried,1709100,631,Education,2316000,72,0,39.0,13.47,West,Rejected,No
LN101791,55,Business Owner,369000,691,Education,620000,36,1,19.5,12.45,West,Approved,No
LN101792,58,Salaried,436200,713,Personal,698000,24,1,49.5,12.32,South,Rejected,No
LN101793,55,Salaried,889400,667,Personal,562000,48,3,39.0,12.57,West,Approved,Yes
LN101794,23,Self-Employed,234200,850,Business,275000,72,2,5.0,10.98,West,Approved,No
LN101795,50,Business Owner,1310300,715,Vehicle,975000,48,0,33.0,12.54,Central,Approved,No
LN101796,25,Salaried,916200,696,Personal,1177000,60,0,44.5,13.41,East,Approved,No
LN101797,24,Self-Employed,1065900,777,Business,738000,48,1,36.7,11.06,North,Approved,No
